Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
834,41500.0,4000.0,Salaried,65.0,Married,0.0,665.0,5.0,1.132,80000.0,735000.0,2025000.0,60.0,Education,Rural,Not Graduate,Male,Private,No
835,31500.0,29000.0,Salaried,48.0,Married,0.0,667.0,1.0,0.072,365000.0,105000.0,160000.0,72.0,Personal,Urban,Graduate,Male,Private,Yes
836,28000.0,11000.0,Self-employed,30.0,Married,2.0,745.0,0.0,0.488,100000.0,645000.0,895000.0,60.0,Car,Semiurban,Graduate,Female,Government,Yes
837,43000.0,5000.0,Self-employed,62.0,Single,2.0,661.0,1.0,1.332,400000.0,7035000.0,4515000.0,120.0,Home,Urban,Graduate,Male,Private,No
838,160500.0,73500.0,Self-employed,56.0,Married,2.0,678.0,0.0,0.075,1805000.0,1150000.0,1635000.0,180.0,Business,Semiurban,Not Graduate,Male,Other,Yes
839,218000.0,28000.0,Self-employed,40.0,Married,3.0,662.0,0.0,0.042,1325000.0,440000.0,485000.0,60.0,Personal,Semiurban,Graduate,Male,Private,Yes
840,43000.0,10500.0,Unemployed,27.0,Married,2.0,599.0,1.0,1.032,230000.0,2770000.0,2495000.0,60.0,Car,Semiurban,Graduate,Male,Private,No
841,229500.0,96500.0,Salaried,39.0,Married,2.0,648.0,1.0,0.112,1895000.0,2660000.0,1840000.0,360.0,Home,Urban,Not Graduate,Male,Government,No
842,56500.0,10500.0,Contract,57.0,Married,4.0,665.0,0.0,0.73,220000.0,1760000.0,1515000.0,36.0,Car,Urban,Graduate,Male,Government,No
843,205000.0,25500.0,Self-employed,46.0,Married,1.0,695.0,2.0,0.199,1550000.0,55000.0,665000.0,48.0,Personal,Rural,Not Graduate,Female,Other,Yes
844,51500.0,20500.0,Salaried,29.0,Married,0.0,726.0,2.0,0.169,560000.0,65000.0,230000.0,60.0,Personal,Semiurban,Graduate,Female,Other,Yes
845,60500.0,27500.0,Contract,28.0,Single,0.0,675.0,0.0,0.128,340000.0,450000.0,445000.0,48.0,Car,Urban,Graduate,Female,Government,Yes
846,72500.0,17500.0,Self-employed,64.0,Married,2.0,674.0,4.0,0.356,495000.0,220000.0,255000.0,84.0,Education,Semiurban,Not Graduate,Female,Other,Yes
847,500000.0,209000.0,Self-employed,41.0,Married,1.0,578.0,1.0,0.087,3495000.0,725000.0,775000.0,84.0,Personal,Urban,Graduate,Male,Private,Yes
848,104000.0,62500.0,Salaried,51.0,Married,0.0,725.0,5.0,0.305,195000.0,1390000.0,1695000.0,180.0,Business,Semiurban,Graduate,Male,Private,Yes
849,32500.0,13500.0,Salaried,37.0,Married,3.0,645.0,4.0,0.571,90000.0,2765000.0,1735000.0,300.0,Home,Semiurban,Not Graduate,Male,Private,Yes
850,114000.0,29000.0,Contract,25.0,Married,4.0,739.0,2.0,0.156,715000.0,20000.0,90000.0,60.0,Personal,Urban,Not Graduate,Female,Private,Yes
851,42000.0,11500.0,Salaried,39.0,Married,0.0,776.0,1.0,0.859,230000.0,4460000.0,5055000.0,360.0,Home,Semiurban,Graduate,Male,Private,No
852,38000.0,16500.0,Salaried,52.0,Married,0.0,678.0,3.0,0.561,0.0,3160000.0,3020000.0,360.0,Home,Semiurban,Not Graduate,Male,Private,No
853,108500.0,0.0,Salaried,36.0,Single,0.0,623.0,1.0,0.257,560000.0,1275000.0,915000.0,60.0,Business,Rural,Graduate,Female,Private,No
854,56500.0,3500.0,Salaried,48.0,Married,1.0,689.0,0.0,0.233,330000.0,2070000.0,1540000.0,300.0,Home,Semiurban,Graduate,Male,Other,Yes
855,68000.0,13500.0,Contract,40.0,Married,3.0,713.0,2.0,0.422,220000.0,1335000.0,1435000.0,84.0,Business,Semiurban,Not Graduate,Male,Private,Yes
856,55500.0,12000.0,Self-employed,36.0,Married,2.0,669.0,2.0,0.946,740000.0,8055000.0,5220000.0,180.0,Home,Rural,Graduate,Female,Government,No
857,71000.0,6000.0,Contract,32.0,Married,0.0,653.0,4.0,0.537,110000.0,510000.0,725000.0,48.0,Car,Urban,Not Graduate,Male,Other,No
858,75500.0,29500.0,Salaried,32.0,Married,1.0,727.0,3.0,0.198,245000.0,1170000.0,1275000.0,300.0,Home,Semiurban,Graduate,Male,Private,Yes
859,15000.0,2000.0,Salaried,32.0,Married,0.0,722.0,4.0,1.102,65000.0,655000.0,865000.0,72.0,Car,Urban,Graduate,Male,Private,No
860,90500.0,2500.0,Salaried,53.0,Married,1.0,667.0,3.0,0.64,105000.0,2595000.0,4860000.0,240.0,Business,Urban,Graduate,Male,Private,No
861,26500.0,1500.0,Salaried,36.0,Married,1.0,582.0,2.0,0.583,260000.0,260000.0,520000.0,48.0,Personal,Semiurban,Graduate,Female,Government,No
862,18500.0,12000.0,Self-employed,54.0,Single,2.0,720.0,2.0,0.542,0.0,165000.0,530000.0,48.0,Personal,Urban,Not Graduate,Female,Private,No
863,52500.0,2000.0,Salaried,34.0,Married,1.0,640.0,5.0,0.725,450000.0,665000.0,770000.0,60.0,Education,Semiurban,Graduate,Male,Private,No
864,58500.0,9500.0,Salaried,35.0,Married,3.0,704.0,5.0,0.438,40000.0,610000.0,505000.0,48.0,Car,Semiurban,Graduate,Male,Private,No
865,32500.0,0.0,Contract,62.0,Married,0.0,700.0,3.0,0.744,255000.0,2750000.0,1595000.0,180.0,Home,Urban,Graduate,Male,Private,Yes
866,102500.0,19000.0,Self-employed,60.0,Married,2.0,567.0,3.0,0.17,1060000.0,250000.0,305000.0,84.0,Car,Urban,Graduate,Male,Public,No
867,20000.0,500.0,Salaried,39.0,Single,0.0,695.0,2.0,1.5,0.0,1945000.0,1940000.0,36.0,Car,Semiurban,Graduate,Male,Other,Yes
868,40500.0,9000.0,Self-employed,33.0,Married,1.0,723.0,1.0,0.466,410000.0,80000.0,1450000.0,120.0,Education,Semiurban,Graduate,Male,Private,No
869,35500.0,5000.0,Salaried,53.0,Married,3.0,731.0,4.0,1.066,385000.0,3905000.0,3755000.0,240.0,Home,Rural,Graduate,Female,Other,No
870,53000.0,8500.0,Contract,24.0,Single,2.0,698.0,0.0,0.268,410000.0,440000.0,650000.0,48.0,Personal,Urban,Graduate,Female,Public,Yes
871,68000.0,0.0,Self-employed,41.0,Married,0.0,561.0,1.0,0.426,85000.0,2150000.0,2485000.0,180.0,Business,Rural,Graduate,Female,Other,No
872,26000.0,1000.0,Salaried,47.0,Married,1.0,773.0,1.0,0.396,305000.0,625000.0,560000.0,84.0,Car,Urban,Graduate,Female,Private,Yes
873,94500.0,11000.0,Salaried,51.0,Single,2.0,717.0,2.0,0.251,730000.0,345000.0,375000.0,36.0,Personal,Urban,Graduate,Male,Private,Yes
874,57500.0,11500.0,Salaried,25.0,Single,3.0,612.0,2.0,0.301,55000.0,535000.0,1145000.0,240.0,Business,Semiurban,Graduate,Female,Private,No
875,15000.0,5000.0,Self-employed,21.0,Married,2.0,639.0,0.0,1.5,0.0,25000000.0,15000000.0,240.0,Home,Urban,Graduate,Female,Other,No
876,15000.0,5000.0,Salaried,33.0,Single,0.0,705.0,0.0,1.158,0.0,60000.0,1250000.0,72.0,Personal,Urban,Graduate,Male,Private,No
877,54500.0,2500.0,Self-employed,26.0,Married,1.0,734.0,1.0,0.51,685000.0,1235000.0,1145000.0,60.0,Education,Urban,Graduate,Male,Public,Yes
878,46500.0,7500.0,Salaried,43.0,Single,0.0,658.0,1.0,0.923,5000.0,2365000.0,2185000.0,60.0,Car,Rural,Not Graduate,Male,Private,No
879,51000.0,4000.0,Salaried,62.0,Married,0.0,744.0,0.0,1.142,70000.0,2615000.0,5845000.0,180.0,Business,Rural,Graduate,Female,Private,No
880,54000.0,18000.0,Salaried,33.0,Single,2.0,573.0,3.0,0.219,445000.0,340000.0,365000.0,72.0,Car,Rural,Not Graduate,Female,Private,No
881,65000.0,12000.0,Salaried,41.0,Married,2.0,622.0,1.0,0.392,80000.0,3065000.0,2895000.0,360.0,Home,Urban,Graduate,Female,Other,No
882,112000.0,57500.0,Salaried,30.0,Married,0.0,556.0,1.0,0.144,170000.0,435000.0,495000.0,36.0,Personal,Semiurban,Graduate,Male,Government,No
883,24000.0,9500.0,Salaried,22.0,Married,2.0,632.0,1.0,1.5,0.0,6035000.0,5885000.0,360.0,Home,Rural,Not Graduate,Female,Private,No
884,23000.0,7000.0,Contract,52.0,Single,2.0,788.0,2.0,0.894,30000.0,1905000.0,1455000.0,84.0,Business,Urban,Graduate,Male,Other,No
885,24000.0,5000.0,Salaried,32.0,Single,2.0,824.0,4.0,1.212,90000.0,3580000.0,3220000.0,240.0,Home,Urban,Graduate,Male,Government,No
886,68500.0,21000.0,Self-employed,45.0,Single,0.0,705.0,0.0,0.17,485000.0,360000.0,330000.0,24.0,Personal,Urban,Graduate,Male,Private,Yes
887,140000.0,11000.0,Salaried,51.0,Single,1.0,649.0,1.0,0.332,1085000.0,380000.0,1285000.0,36.0,Personal,Semiurban,Graduate,Female,Private,Yes
888,40000.0,500.0,Self-employed,58.0,Married,0.0,676.0,3.0,0.533,205000.0,1520000.0,1025000.0,180.0,Home,Semiurban,Graduate,Female,Public,No
889,15000.0,2000.0,Salaried,29.0,Single,0.0,721.0,0.0,1.302,105000.0,3895000.0,2435000.0,300.0,Home,Urban,Not Graduate,Male,Private,No
890,15500.0,0.0,Self-employed,47.0,Married,1.0,588.0,3.0,0.861,45000.0,225000.0,270000.0,36.0,Car,Urban,Graduate,Male,Government,No
891,29500.0,8500.0,Salaried,61.0,Single,1.0,653.0,5.0,0.647,345000.0,1280000.0,1460000.0,300.0,Home,Semiurban,Graduate,Male,Government,No
892,36000.0,0.0,Salaried,42.0,Single,0.0,783.0,2.0,1.5,350000.0,2450000.0,2435000.0,60.0,Business,Semiurban,Graduate,Male,Private,No
893,40500.0,35000.0,Salaried,22.0,Married,0.0,622.0,5.0,0.56,405000.0,2835000.0,2475000.0,180.0,Business,Urban,Graduate,Female,Private,No
894,56500.0,6500.0,Salaried,32.0,Married,3.0,641.0,1.0,0.489,380000.0,4335000.0,2680000.0,240.0,Home,Urban,Not Graduate,Male,Private,No
895,43500.0,14500.0,Salaried,56.0,Single,2.0,691.0,1.0,1.5,510000.0,3665000.0,5235000.0,84.0,Business,Rural,Graduate,Male,Public,No
896,121000.0,35000.0,Salaried,56.0,Single,1.0,708.0,0.0,0.645,1560000.0,18505000.0,11065000.0,300.0,Home,Semiurban,Not Graduate,Male,Government,No
897,33000.0,2000.0,Unemployed,35.0,Single,4.0,649.0,0.0,0.827,350000.0,5660000.0,3300000.0,360.0,Home,Semiurban,Graduate,Female,Public,No
898,29000.0,0.0,Salaried,29.0,Married,0.0,695.0,1.0,1.342,260000.0,6840000.0,4330000.0,360.0,Home,Semiurban,Graduate,Female,Other,No
899,79000.0,6500.0,Salaried,34.0,Married,1.0,730.0,2.0,0.225,0.0,5000.0,695000.0,84.0,Education,Rural,Graduate,Male,Private,No
900,17500.0,6000.0,Contract,31.0,Single,3.0,817.0,2.0,1.018,0.0,1020000.0,1355000.0,84.0,Car,Urban,Not Graduate,Male,Private,No
901,73500.0,1500.0,Self-employed,54.0,Single,1.0,682.0,1.0,0.212,420000.0,2285000.0,1270000.0,300.0,Home,Urban,Graduate,Female,Government,Yes
902,59500.0,21500.0,Salaried,58.0,Married,0.0,687.0,2.0,0.797,325000.0,3295000.0,2890000.0,72.0,Car,Urban,Graduate,Male,Private,No
903,49000.0,19500.0,Salaried,23.0,Single,1.0,789.0,1.0,0.921,165000.0,2035000.0,1890000.0,36.0,Car,Rural,Not Graduate,Male,Private,No
904,181000.0,27500.0,Salaried,54.0,Single,1.0,654.0,1.0,0.095,1035000.0,515000.0,415000.0,36.0,Car,Urban,Graduate,Male,Private,No
905,34500.0,1000.0,Salaried,54.0,Single,2.0,604.0,1.0,0.4,230000.0,10000.0,245000.0,24.0,Personal,Urban,Graduate,Female,Private,No
906,258000.0,95000.0,Salaried,48.0,Married,1.0,706.0,3.0,0.242,2350000.0,1165000.0,1400000.0,180.0,Education,Urban,Not Graduate,Female,Government,Yes
907,46500.0,13000.0,Self-employed,60.0,Single,1.0,760.0,2.0,0.495,190000.0,785000.0,720000.0,36.0,Car,Semiurban,Graduate,Male,Private,Yes
908,21000.0,0.0,Contract,22.0,Single,0.0,713.0,3.0,1.5,0.0,9165000.0,5560000.0,180.0,Home,Semiurban,Graduate,Male,Private,No
909,58000.0,26500.0,Salaried,52.0,Married,1.0,684.0,0.0,0.117,570000.0,640000.0,750000.0,120.0,Education,Urban,Graduate,Male,Private,Yes
910,24500.0,0.0,Salaried,26.0,Married,0.0,596.0,2.0,1.5,295000.0,16435000.0,12790000.0,360.0,Home,Urban,Not Graduate,Male,Government,No
911,31500.0,0.0,Salaried,61.0,Single,3.0,686.0,5.0,1.051,420000.0,670000.0,905000.0,60.0,Car,Semiurban,Graduate,Male,Government,No
912,74000.0,8500.0,Salaried,43.0,Single,2.0,770.0,0.0,0.975,250000.0,5405000.0,4340000.0,72.0,Car,Urban,Not Graduate,Male,Private,No
913,83500.0,50000.0,Salaried,25.0,Married,1.0,610.0,1.0,0.48,0.0,9130000.0,5840000.0,240.0,Home,Semiurban,Graduate,Male,Private,Yes
914,34500.0,0.0,Self-employed,54.0,Single,2.0,674.0,0.0,0.282,310000.0,1285000.0,1110000.0,360.0,Home,Urban,Graduate,Male,Private,No
915,115500.0,29500.0,Salaried,54.0,Married,0.0,665.0,0.0,0.778,110000.0,4510000.0,3495000.0,36.0,Car,Rural,Graduate,Male,Government,No
916,131000.0,21500.0,Contract,41.0,Married,1.0,645.0,2.0,0.324,915000.0,825000.0,2410000.0,84.0,Education,Semiurban,Not Graduate,Male,Private,No
917,161500.0,38000.0,Salaried,34.0,Single,1.0,706.0,0.0,0.113,785000.0,550000.0,1355000.0,84.0,Education,Semiurban,Graduate,Female,Other,Yes
918,82000.0,17000.0,Salaried,21.0,Single,1.0,719.0,2.0,0.462,395000.0,1760000.0,1370000.0,48.0,Car,Urban,Graduate,Male,Private,Yes
919,153000.0,23500.0,Salaried,61.0,Married,2.0,718.0,4.0,0.258,1595000.0,1870000.0,1275000.0,300.0,Home,Urban,Graduate,Female,Private,Yes
920,15000.0,7500.0,Self-employed,29.0,Married,4.0,627.0,1.0,0.344,0.0,1270000.0,755000.0,300.0,Home,Semiurban,Not Graduate,Female,Private,No
921,43500.0,11000.0,Salaried,58.0,Married,1.0,583.0,0.0,0.294,0.0,940000.0,965000.0,84.0,Education,Semiurban,Graduate,Female,Public,No
922,28500.0,14000.0,Salaried,47.0,Married,1.0,707.0,3.0,1.5,70000.0,1020000.0,1730000.0,24.0,Personal,Rural,Graduate,Male,Other,No
923,60000.0,13500.0,Salaried,51.0,Married,2.0,657.0,2.0,0.564,130000.0,1000000.0,1165000.0,36.0,Car,Semiurban,Graduate,Male,Government,No
924,36000.0,30000.0,Self-employed,52.0,Married,1.0,809.0,4.0,1.5,110000.0,24655000.0,14965000.0,120.0,Home,Semiurban,Graduate,Female,Private,No
925,48500.0,17000.0,Unemployed,59.0,Married,0.0,812.0,1.0,1.49,375000.0,14010000.0,10760000.0,360.0,Home,Rural,Not Graduate,Male,Government,No
926,225500.0,82500.0,Salaried,22.0,Single,4.0,819.0,2.0,0.175,1215000.0,945000.0,910000.0,60.0,Car,Semiurban,Graduate,Male,Public,Yes
927,48500.0,10500.0,Salaried,65.0,Single,3.0,629.0,4.0,1.331,410000.0,1995000.0,1945000.0,36.0,Car,Rural,Not Graduate,Male,Government,No
928,75000.0,12500.0,Salaried,22.0,Single,4.0,727.0,0.0,0.892,320000.0,1710000.0,2420000.0,36.0,Car,Urban,Not Graduate,Male,Other,No
929,46000.0,4000.0,Salaried,65.0,Married,0.0,747.0,3.0,0.679,200000.0,2765000.0,3270000.0,360.0,Home,Urban,Graduate,Female,Government,Yes
930,58000.0,18000.0,Unemployed,32.0,Married,0.0,739.0,2.0,0.211,240000.0,575000.0,845000.0,180.0,Education,Rural,Not Graduate,Male,Private,Yes
931,55000.0,5000.0,Salaried,59.0,Married,1.0,667.0,3.0,0.385,625000.0,495000.0,565000.0,72.0,Personal,Urban,Not Graduate,Female,Private,Yes
932,77000.0,30000.0,Self-employed,24.0,Single,3.0,773.0,0.0,0.029,75000.0,75000.0,145000.0,60.0,Education,Urban,Not Graduate,Female,Private,Yes
933,132000.0,36500.0,Contract,41.0,Married,0.0,690.0,2.0,0.219,1770000.0,880000.0,1080000.0,60.0,Car,Urban,Graduate,Male,Private,Yes
934,189000.0,74500.0,Self-employed,45.0,Single,0.0,698.0,0.0,0.117,1005000.0,425000.0,955000.0,36.0,Personal,Semiurban,Graduate,Male,Private,Yes
935,69500.0,22500.0,Salaried,63.0,Married,0.0,590.0,5.0,0.523,135000.0,1150000.0,990000.0,72.0,Car,Semiurban,Not Graduate,Male,Private,No
936,85500.0,26000.0,Self-employed,26.0,Single,2.0,732.0,0.0,0.214,735000.0,860000.0,1125000.0,60.0,Car,Urban,Graduate,Female,Private,Yes
937,23000.0,10500.0,Salaried,22.0,Married,2.0,673.0,0.0,0.304,70000.0,295000.0,480000.0,60.0,Personal,Urban,Not Graduate,Female,Private,No
938,51500.0,7500.0,Salaried,50.0,Married,2.0,720.0,4.0,0.34,515000.0,275000.0,245000.0,36.0,Car,Urban,Graduate,Female,Other,No
939,111500.0,20500.0,Unemployed,23.0,Single,0.0,705.0,1.0,1.037,1180000.0,17485000.0,14380000.0,360.0,Home,Urban,Graduate,Female,Public,No
940,105500.0,25500.0,Salaried,55.0,Married,2.0,702.0,2.0,0.311,1120000.0,1350000.0,1270000.0,84.0,Business,Urban,Not Graduate,Male,Private,Yes
941,64500.0,15000.0,Salaried,22.0,Single,1.0,687.0,1.0,0.3,170000.0,3485000.0,2070000.0,360.0,Home,Urban,Graduate,Female,Private,Yes
942,107000.0,36000.0,Salaried,64.0,Married,0.0,741.0,2.0,0.887,775000.0,11240000.0,11100000.0,240.0,Home,Rural,Graduate,Female,Other,No
943,79500.0,4000.0,Salaried,44.0,Single,1.0,677.0,1.0,0.436,595000.0,325000.0,2190000.0,120.0,Education,Semiurban,Not Graduate,Female,Private,Yes
944,135500.0,44500.0,Self-employed,63.0,Single,1.0,595.0,2.0,0.387,1275000.0,3800000.0,4415000.0,180.0,Home,Urban,Not Graduate,Male,Other,Yes
945,68500.0,8500.0,Self-employed,26.0,Married,1.0,727.0,2.0,0.72,50000.0,4485000.0,3740000.0,120.0,Business,Urban,Graduate,Male,Public,Yes
946,42000.0,2500.0,Self-employed,33.0,Single,4.0,637.0,1.0,0.147,55000.0,175000.0,175000.0,60.0,Personal,Urban,Not Graduate,Male,Government,No
947,71000.0,12000.0,Salaried,41.0,Single,1.0,604.0,1.0,0.442,360000.0,4865000.0,3265000.0,240.0,Home,Urban,Not Graduate,Male,Government,No
948,15000.0,0.0,Salaried,22.0,Single,1.0,624.0,0.0,1.5,15000.0,18690000.0,10520000.0,240.0,Home,Urban,Not Graduate,Male,Private,No
949,73500.0,14500.0,Salaried,25.0,Married,2.0,708.0,3.0,0.378,500000.0,2970000.0,1970000.0,240.0,Home,Rural,Graduate,Female,Private,No
950,15000.0,6000.0,Salaried,35.0,Married,2.0,684.0,0.0,0.689,0.0,1635000.0,1500000.0,240.0,Home,Semiurban,Graduate,Female,Private,No
951,15000.0,11000.0,Self-employed,54.0,Single,0.0,551.0,1.0,1.365,0.0,3950000.0,3740000.0,300.0,Home,Semiurban,Not Graduate,Male,Other,No
952,77000.0,0.0,Self-employed,52.0,Married,2.0,665.0,1.0,0.716,740000.0,5595000.0,3815000.0,120.0,Home,Urban,Not Graduate,Male,Private,No
953,78500.0,32000.0,Contract,24.0,Single,0.0,766.0,2.0,0.781,525000.0,8960000.0,6070000.0,120.0,Home,Semiurban,Graduate,Male,Private,No
954,23000.0,500.0,Self-employed,23.0,Married,1.0,661.0,3.0,0.433,325000.0,85000.0,145000.0,36.0,Personal,Rural,Graduate,Female,Private,No
955,32000.0,4000.0,Salaried,50.0,Single,2.0,679.0,2.0,0.206,95000.0,530000.0,400000.0,240.0,Home,Urban,Graduate,Female,Government,Yes
956,153500.0,72500.0,Self-employed,37.0,Married,1.0,758.0,4.0,0.493,335000.0,9320000.0,7660000.0,180.0,Home,Rural,Not Graduate,Male,Private,Yes
957,38500.0,500.0,Self-employed,56.0,Single,1.0,742.0,3.0,0.533,0.0,1605000.0,1395000.0,360.0,Home,Urban,Not Graduate,Male,Other,No
958,296000.0,105000.0,Unemployed,34.0,Married,0.0,756.0,3.0,0.283,1540000.0,2990000.0,2085000.0,120.0,Home,Semiurban,Graduate,Male,Government,Yes
959,55000.0,2500.0,Salaried,37.0,Married,1.0,510.0,3.0,0.232,115000.0,845000.0,545000.0,360.0,Home,Urban,Graduate,Male,Public,No
960,74500.0,11000.0,Self-employed,30.0,Married,1.0,803.0,0.0,0.857,670000.0,13470000.0,8350000.0,360.0,Home,Semiurban,Graduate,Male,Public,No
961,185000.0,60000.0,Salaried,32.0,Single,3.0,731.0,5.0,0.307,195000.0,230000.0,685000.0,48.0,Personal,Urban,Not Graduate,Male,Government,No
962,60500.0,1500.0,Self-employed,52.0,Married,1.0,850.0,3.0,0.647,655000.0,3245000.0,2415000.0,180.0,Business,Semiurban,Graduate,Male,Public,Yes
963,26000.0,6500.0,Contract,42.0,Single,3.0,639.0,2.0,1.359,295000.0,4995000.0,4530000.0,300.0,Home,Semiurban,Graduate,Male,Public,Yes
964,50500.0,11000.0,Contract,50.0,Married,1.0,575.0,0.0,0.09,555000.0,675000.0,610000.0,300.0,Home,Semiurban,Graduate,Male,Private,No
965,53500.0,2500.0,Salaried,24.0,Married,3.0,690.0,0.0,0.215,30000.0,560000.0,475000.0,48.0,Car,Semiurban,Not Graduate,Female,Private,Yes
966,20000.0,8000.0,Salaried,45.0,Single,0.0,672.0,2.0,0.396,0.0,355000.0,335000.0,60.0,Personal,Urban,Graduate,Male,Private,No
967,45500.0,20000.0,Self-employed,41.0,Married,1.0,732.0,1.0,0.34,130000.0,3205000.0,1850000.0,180.0,Home,Semiurban,Graduate,Male,Private,Yes
968,31500.0,11000.0,Self-employed,61.0,Married,0.0,760.0,3.0,0.408,110000.0,100000.0,805000.0,120.0,Education,Urban,Graduate,Female,Private,No
969,110000.0,10500.0,Contract,40.0,Married,0.0,684.0,1.0,0.361,850000.0,920000.0,1055000.0,36.0,Car,Semiurban,Not Graduate,Male,Private,Yes
970,56500.0,14000.0,Salaried,25.0,Single,3.0,674.0,2.0,0.95,325000.0,5790000.0,4685000.0,120.0,Business,Urban,Graduate,Female,Other,No
971,44500.0,15500.0,Contract,52.0,Single,2.0,724.0,1.0,0.162,50000.0,565000.0,440000.0,120.0,Business,Semiurban,Graduate,Male,Private,Yes
972,51000.0,10500.0,Self-employed,27.0,Married,2.0,673.0,0.0,0.369,525000.0,895000.0,895000.0,48.0,Car,Urban,Graduate,Female,Private,Yes
973,65000.0,16000.0,Salaried,61.0,Single,1.0,668.0,0.0,0.448,75000.0,1015000.0,1430000.0,48.0,Car,Rural,Graduate,Male,Other,No
974,87500.0,3500.0,Salaried,38.0,Single,2.0,757.0,3.0,0.136,175000.0,120000.0,220000.0,72.0,Personal,Semiurban,Not Graduate,Male,Government,Yes
975,26000.0,1000.0,Self-employed,56.0,Single,2.0,772.0,2.0,0.985,110000.0,650000.0,1500000.0,84.0,Business,Urban,Not Graduate,Male,Private,No
976,25000.0,5000.0,Salaried,50.0,Married,3.0,760.0,4.0,1.455,175000.0,235000.0,760000.0,24.0,Personal,Semiurban,Graduate,Female,Private,No
977,126000.0,5500.0,Self-employed,41.0,Single,2.0,679.0,3.0,0.481,700000.0,5150000.0,3535000.0,240.0,Home,Urban,Not Graduate,Female,Private,Yes
978,40500.0,7500.0,Salaried,47.0,Married,2.0,551.0,3.0,1.352,365000.0,5805000.0,6210000.0,360.0,Home,Urban,Graduate,Female,Government,No
979,19000.0,0.0,Salaried,29.0,Single,1.0,680.0,2.0,1.233,0.0,1075000.0,955000.0,60.0,Car,Urban,Not Graduate,Male,Public,No
980,76500.0,11000.0,Salaried,24.0,Married,4.0,641.0,3.0,0.241,585000.0,260000.0,380000.0,60.0,Personal,Rural,Graduate,Female,Government,Yes
981,78000.0,31500.0,Unemployed,55.0,Single,0.0,682.0,4.0,0.31,255000.0,185000.0,390000.0,180.0,Education,Rural,Graduate,Male,Private,No
982,17500.0,6500.0,Self-employed,64.0,Single,1.0,646.0,3.0,1.5,0.0,5065000.0,4320000.0,300.0,Home,Rural,Not Graduate,Male,Private,No
983,65500.0,15500.0,Self-employed,59.0,Single,3.0,689.0,0.0,0.144,460000.0,1090000.0,1085000.0,180.0,Education,Urban,Not Graduate,Male,Private,Yes
984,95500.0,7500.0,Self-employed,34.0,Married,0.0,622.0,2.0,0.289,345000.0,2035000.0,1505000.0,300.0,Home,Urban,Not Graduate,Male,Private,No
985,73000.0,37500.0,Self-employed,37.0,Single,0.0,607.0,0.0,0.22,230000.0,1620000.0,1315000.0,72.0,Car,Rural,Graduate,Female,Government,No
986,88500.0,0.0,Contract,37.0,Married,1.0,769.0,0.0,0.376,600000.0,710000.0,1565000.0,60.0,Personal,Urban,Not Graduate,Male,Public,Yes
987,19000.0,7000.0,Self-employed,52.0,Single,1.0,627.0,3.0,0.825,165000.0,2780000.0,1995000.0,240.0,Home,Semiurban,Graduate,Male,Other,No
988,70500.0,18000.0,Salaried,49.0,Married,3.0,690.0,3.0,0.263,120000.0,275000.0,260000.0,24.0,Personal,Rural,Graduate,Female,Private,Yes
989,44000.0,8500.0,Salaried,56.0,Single,3.0,752.0,0.0,0.375,615000.0,1690000.0,1830000.0,180.0,Home,Urban,Graduate,Female,Government,Yes
990,38500.0,8500.0,Salaried,63.0,Married,1.0,749.0,0.0,0.162,25000.0,895000.0,840000.0,300.0,Home,Urban,Graduate,Male,Private,Yes
991,105500.0,19000.0,Self-employed,38.0,Married,4.0,742.0,4.0,0.714,1390000.0,5010000.0,4970000.0,180.0,Education,Rural,Graduate,Female,Private,Yes
992,167000.0,9500.0,Salaried,50.0,Married,2.0,710.0,0.0,0.119,530000.0,2920000.0,2390000.0,360.0,Home,Semiurban,Not Graduate,Male,Private,Yes
993,211500.0,43000.0,Self-employed,43.0,Married,3.0,737.0,0.0,0.037,1870000.0,445000.0,515000.0,72.0,Car,Rural,Graduate,Female,Private,No
994,147500.0,15000.0,Unemployed,63.0,Married,0.0,779.0,3.0,0.323,700000.0,565000.0,435000.0,60.0,Car,Semiurban,Graduate,Male,Private,Yes
995,50500.0,7000.0,Salaried,36.0,Single,1.0,718.0,3.0,0.558,465000.0,2270000.0,2515000.0,360.0,Home,Urban,Graduate,Male,Private,Yes
996,71500.0,20000.0,Salaried,29.0,Single,0.0,571.0,2.0,0.238,330000.0,1000000.0,930000.0,180.0,Business,Rural,Not Graduate,Female,Private,Yes
997,98000.0,3500.0,Self-employed,38.0,Single,0.0,656.0,2.0,0.618,990000.0,2740000.0,3160000.0,84.0,Education,Semiurban,Graduate,Male,Public,No
998,60000.0,17500.0,Salaried,48.0,Single,2.0,735.0,1.0,0.104,445000.0,320000.0,370000.0,120.0,Education,Rural,Not Graduate,Female,Private,Yes
999,60500.0,25000.0,Self-employed,63.0,Married,0.0,649.0,1.0,0.095,625000.0,140000.0,290000.0,84.0,Education,Semiurban,Graduate,Male,Private,Yes
1000,102000.0,2000.0,Salaried,58.0,Married,1.0,795.0,3.0,0.475,275000.0,935000.0,1290000.0,48.0,Car,Semiurban,Graduate,Male,Government,Yes
